"contrast","sub","ses","task","run","muvi","start_TR","end_TR","dim4","ISC_flavour","JU","D_bins","n_bins","n_muvis","n_sub","tc_mean_unfolded"
"Scrambled","sub_11","ses_01",1,2,"S3breakfastD.avi",84,103,220,"ANOVA_M_S",35,4,6,36,9,"c(-1.18052372106316, 0.357025091150127, -0.665465808522243, 2.10175724382864, -0.363920318569205, -0.281661227058677, -0.980602639555606, -0.951142157574947, 0.506332491760421, 0.993480268380671, -0.666693114658727, 1.00280980425037, 0.90207716012723, 1.52123519032702, -0.432025260673788, -1.53463497283341, 0.445965773448971, 0.19569265775484, -0.969706460518526)"
"Scrambled","sub_11","ses_01",1,2,"S3breakfastD.avi",84,103,220,"ANOVA_M_S",35,5,6,36,9,"c(-0.582946278782255, -0.847030442344996, -0.597651958202783, 2.82212829424059, -0.822901885941686, -0.336836518129917, 1.71806886607246, -0.586188916436581, -0.752810928781413, 0.47370130179887, -1.4039340002837, 0.0956009999273325, -0.189134730603743, -0.157985297784481, -0.0958660878198124, 1.14472660360641, -0.437815629014689, 0.414022800415069, 0.142853808065355)"
"Scrambled","sub_11","ses_01",1,2,"S3breakfastD.avi",84,103,220,"ANOVA_M_S",65,1,6,36,9,"c(0.505285453521321, 0.00877990743844042, 0.109750067561505, -0.878801044036735, -0.682087551675636, 0.964625066722178, -1.39281519832218, -0.57926310498812, 0.51439498205813, -0.244960991993733, 0.584744860171523, 0.92295776581953, 1.83003563878807, 1.79785464235535, -0.693500409920866, -1.71952324977998, -0.613525053984892, 0.583360846584507, -1.01731262631838)"
"Scrambled","sub_11","ses_01",1,2,"S3breakfastD.avi",84,103,220,"ANOVA_M_S",65,2,6,36,9,"c(-0.435630729570028, -0.398961741891639, -0.706702330092194, -1.01315713628989, -0.250785139379552, -0.0839824544768341, -0.0597151986570023, -0.292431860458267, 0.880852665883731, 0.853807496590956, 1.05445965644844, 0.0459257046414118, 2.07459743641429, 1.74928155859925, 0.613495212572641, -0.684367255647198, -0.253714485580862, -1.92789480173534, -1.16507659737195)"
"Scrambled","sub_11","ses_01",1,2,"S3breakfastD.avi",84,103,220,"ANOVA_M_S",65,3,6,36,9,"c(-0.0486192350031084, 1.5929810483152, 0.614741827250068, -1.20365413984565, -0.950293100407253, 0.191143871140234, -1.4344936889643, 0.0136791286664449, -1.55360008009177, -0.525442250968236, 0.587014839742652, 1.38848114138795, 1.63616147767463, 0.772836377876527, 0.84701311218198, -0.468758218120397, 0.0524936388004244, -1.15381086758305, -0.357874882052347)"
"Scrambled","sub_11","ses_01",1,2,"S3breakfastD.avi",84,103,220,"ANOVA_M_S",65,4,6,36,9,"c(0.616031140444035, 2.75360885077571, -0.540788440648964, -1.09894777569522, 0.376625492920401, -0.719185883846152, 0.665138235344449, -1.63612599840183, 0.237369622214435, -0.680001563562116, -0.117915337793768, 0.756205613720024, 1.0358187613068, 0.521768560741145, -1.0838469423493, -0.618616042847987, -0.0257456445946086, 0.351346678569892, -0.792739326297016)"
"Scrambled","sub_11","ses_01",1,2,"S3breakfastD.avi",84,103,220,"ANOVA_M_S",65,5,6,36,9,"c(1.12577354809044, -0.10420108793503, -1.62803256672369, -0.143962384748483, 1.02107345328269, 1.1143337038039, 0.884535086433766, 0.824103897811841, 0.130374869128345, -0.888300234298709, -1.80234133667112, -0.183578471794854, -1.56469370566231, -1.11274003720518, 0.179334948479393, 0.552711427891622, 0.260596823009794, 1.45278413277671, -0.117772065669115)"
"Scrambled","sub_11","ses_01",1,2,"S3breakfastD.avi",84,103,220,"ANOVA_M_S",65,6,6,36,9,"c(2.1454139141895, 1.33798493085582, -1.55695894188142, 0.94877495738333, 0.881465958389906, 1.11223619640472, 0.475241907527021, -0.702114362558061, -0.0234237303758098, -0.52452234704566, -1.10217631386961, -0.391731667070015, -0.759534759719455, 0.578582458558771, 0.658488300784572, -0.476140091116992, -1.03478136227819, -0.917066704039416, -0.649738344139038)"
"Scrambled","sub_11","ses_01",1,2,"S1ballonD.avi",126,138,220,"ANOVA_M_S",35,1,6,36,9,"c(-0.985407088103345, 0.804339764679427, 0.0107305564373355, 0.701064089442497, 1.12788733479166, -0.202339527199534, -1.16214623747467, 0.390629259062627, -0.743512345515746, 1.87147511755511, -1.3399212387959, -0.472799684879476)"
"Scrambled","sub_11","ses_01",1,2,"S1ballonD.avi",126,138,220,"ANOVA_M_S",35,2,6,36,9,"c(-0.485032135496523, 0.384532945933307, -0.82811477821095, -0.186299652578407, 0.517219372827535, 0.557793237511111, -1.95313892155281, 1.43761860313292, 0.578258769723832, 1.21878150900017, -1.27105102406466, 0.0294320737745004)"
"Scrambled","sub_11","ses_01",1,2,"S1ballonD.avi",126,138,220,"ANOVA_M_S",35,3,6,36,9,"c(-0.685151098126906, -1.02228209578602, -1.09174359671979, -0.692733914813647, 0.772182543494307, 2.03245470530854, -0.0578856081521913, 0.427426129054719, 1.4064963009025, -0.200411594871556, -0.93791670628553, 0.0495649359955938)"
"Scrambled","sub_11","ses_01",1,2,"S1ballonD.avi",126,138,220,"ANOVA_M_S",35,4,6,36,9,"c(-0.082455512163547, -0.756075979583485, 0.917452142035062, -0.58061321034853, 2.08396172356105, 1.30443964896358, -0.888749913916117, 0.218084882559138, 0.0785182712515025, -1.05193177127422, -0.133445894718163, -1.10918438636625)"
"Scrambled","sub_11","ses_01",1,2,"S1ballonD.avi",126,138,220,"ANOVA_M_S",35,5,6,36,9,"c(-1.22226886240914, -0.222583468821192, 0.141630806693449, -0.11750832355683, 1.90057653022425, 0.431332482553435, 0.764435784495104, -0.501763739597852, 1.20533866244094, 0.189142598752085, -1.31153505972942, -1.25679741104481)"
"Scrambled","sub_11","ses_01",1,2,"S1ballonD.avi",126,138,220,"ANOVA_M_S",65,1,6,36,9,"c(0.732596674147213, -0.191428249636045, -1.96975723161118, 1.6099690217816, -0.962958158511871, 0.966215670650311, -0.591572657237055, 0.82230890432037, 0.564822916727621, -0.857590070179196, -0.114690597722552, -0.00791622272922215)"
"Scrambled","sub_11","ses_01",1,2,"S1ballonD.avi",126,138,220,"ANOVA_M_S",65,2,6,36,9,"c(1.04123711456886, -0.447102625943517, 0.380662269115475, 0.403192030760588, -0.00215798045004631, 0.978148285007968, -0.131160404722882, 1.72947661721576, -0.24960233357039, -1.29596560787576, -1.83794594875526, -0.568781415350825)"
"Scrambled","sub_11","ses_01",1,2,"S1ballonD.avi",126,138,220,"ANOVA_M_S",65,3,6,36,9,"c(0.464176195466478, 0.476073071706424, 0.661661487989887, 1.17252494196513, -1.59104911508655, -1.04815566645455, -0.754785241831617, 1.65368629574799, 0.207589662515452, 0.220550587906803, -1.30121569194089, -0.161056527984527)"
"Scrambled","sub_11","ses_01",1,2,"S1ballonD.avi",126,138,220,"ANOVA_M_S",65,4,6,36,9,"c(0.883432753468874, -0.0317481918357517, 0.914055025947168, -0.293597932301927, -2.59484445847881, -0.703161504603537, -0.302917335910744, -0.163956179065731, -0.0840345677367931, 0.967056759897663, 0.790409597154547, 0.619306033465065)"
"Scrambled","sub_11","ses_01",1,2,"S1ballonD.avi",126,138,220,"ANOVA_M_S",65,5,6,36,9,"c(1.94167565226796, -0.274680784641504, -0.0576526311660144, -1.28307417387894, -0.38907946574356, -0.160717590973417, -0.310338990398503, -1.49785023120022, -0.366496241765042, 0.987265623379111, 1.37006571064462, 0.0408831234754857)"
"Scrambled","sub_11","ses_01",1,2,"S1ballonD.avi",126,138,220,"ANOVA_M_S",65,6,6,36,9,"c(0.977810412897865, -0.0691192238956923, 1.1147934800627, -0.858294422304961, -2.00344250817295, 0.00198622263214735, 0.553874137265146, -0.0508624835129396, 1.62637499843414, 0.108236546128296, -0.479528856464156, -0.921828303069629)"
"Scrambled","sub_11","ses_01",1,2,"S7flowersD.avi",163,182,220,"ANOVA_M_S",35,1,6,36,9,"c(-1.07765717382142, -0.551490560819445, 0.845815650456889, 0.0125127496779933, 0.424750872393837, 1.71462175806141, -0.433992460481607, 0.323301096484811, 1.69642483787278, -0.504357433388398, -0.356413817274685, 0.102508578173824, -1.23656496580628, -1.90092867970623, -0.383158973686427, 1.52718108200725, -0.880430911580515, -0.165705331346414, 0.843583682782569)"
"Scrambled","sub_11","ses_01",1,2,"S7flowersD.avi",163,182,220,"ANOVA_M_S",35,2,6,36,9,"c(-1.13637143248526, -0.989989071662824, 1.42467346618813, -1.01267405399213, -0.990575055222541, -0.0690586428981177, 0.904159190589674, 1.01970014471797, 1.19005715182928, -1.36526194560889, 0.245006539464843, 0.955831104188299, -0.794126859212359, 0.010116321553055, -0.733888082693001, 1.3414374606233, -1.30346476956856, 0.822048473510765, 0.482380060678325)"
"Scrambled","sub_11","ses_01",1,2,"S7flowersD.avi",163,182,220,"ANOVA_M_S",35,3,6,36,9,"c(-0.205886651109716, -0.829330610068881, -0.144443071810695, -2.05806364211272, -0.746014640941291, -1.02729888177076, 0.346865484713482, 1.81222950846498, 1.06910704087161, 1.27587456759552, 0.0711246356853739, -0.366920269722271, -0.753293197076822, -0.49654380346081, -0.0228300539801647, 0.720873476113873, -0.647998068271896, 0.186646217635319, 1.81590195924588)"
"Scrambled","sub_11","ses_01",1,2,"S7flowersD.avi",163,182,220,"ANOVA_M_S",35,4,6,36,9,"c(-0.310216672585458, -0.258727622515358, -0.0677152824033162, -1.38428649563949, -1.11793379161653, -2.04709946083608, 0.681456706641603, -0.0134398267509888, 1.66389018837071, 0.978682217373992, 0.917708582557326, 0.506224116148626, -0.513809567842144, -1.53534349186866, 0.804510761792811, 0.491479077796419, 0.640456017585983, 1.02600428012067, -0.461839736330082)"
"Scrambled","sub_11","ses_01",1,2,"S7flowersD.avi",163,182,220,"ANOVA_M_S",35,5,6,36,9,"c(-1.60464010938397, -0.268973979849908, -0.225175178723402, -1.11505365791619, -1.50139013604398, -0.285345975441851, -0.290963781896337, 0.858435113858948, 0.927039077507925, 1.22009629191232, 1.39593004657729, 0.998136256665119, -0.0486167772488537, 0.340083053939097, -0.150679334282057, 0.184604699902512, 0.931046876595378, 0.666067932382083, -2.03060041855414)"
"Scrambled","sub_11","ses_01",1,2,"S7flowersD.avi",163,182,220,"ANOVA_M_S",65,1,6,36,9,"c(0.949950530033678, 0.127570893564811, -0.517935751029839, -0.985832686265344, 0.212655080459608, -1.66148346327869, -1.4641699840002, 0.139617691358725, -0.323329545517869, 0.298230846985939, -0.179567603845113, 0.107722550988581, 0.000265949178710945, 3.030596689468, -0.171701025815788, 0.283087553887013, 0.337328867686599, -0.869370528155201, 0.686363934296342)"
"Scrambled","sub_11","ses_01",1,2,"S7flowersD.avi",163,182,220,"ANOVA_M_S",65,2,6,36,9,"c(1.40634638453329, -0.144427269371054, 0.40770688058932, -0.280325440561026, -0.695465311326734, -2.73613481908709, -0.592191787402247, -0.488619761780834, -0.235609397682495, 1.64001334999157, 0.348565997727526, -0.182922178520776, 0.17965785552632, 1.20357283794493, 0.148651877489929, 0.93058305890331, -0.867067543331711, -0.787722615873126, 0.745387882230859)"
"Scrambled","sub_11","ses_01",1,2,"S7flowersD.avi",163,182,220,"ANOVA_M_S",65,3,6,36,9,"c(1.73913443974145, -0.557276935071432, 1.09325473890749, -0.635715013751451, 0.605667482772059, -0.768170221074775, 0.522991108995485, 0.559144861286119, -0.380383431009628, 1.41589023004, -0.197798200191912, -0.289239432910503, -1.44285330141647, -0.828424713739359, 1.83118895401669, 0.106897464530952, -1.12581183306652, -0.328668930051381, -1.31982726800681)"
"Scrambled","sub_11","ses_01",1,2,"S7flowersD.avi",163,182,220,"ANOVA_M_S",65,4,6,36,9,"c(1.89536258410928, 0.997855300906679, 0.868028300229491, 0.126455644627285, 1.51035897525179, -0.303570630447233, 0.573327592341753, 0.147191676992816, -0.718447325219778, 1.22928336830854, -1.35008599532189, -0.252445763144438, -1.02107075653357, -0.515026333047576, -0.868997679896562, 0.803197962439732, -1.1992578149678, -0.88605240435503, -1.03610670227353)"
"Scrambled","sub_11","ses_01",1,2,"S7flowersD.avi",163,182,220,"ANOVA_M_S",65,5,6,36,9,"c(0.735421020570001, 0.679896029587164, 0.642917504233533, -0.415066138751776, -0.224131111677085, 1.44327016095859, 0.934531642400263, -0.614047486788369, -0.954789423161927, -2.24783127952511, -1.04363700001752, 1.92641361486844, -0.129562129675058, 0.301101347640723, -0.719190416243378, -0.337441939712195, -0.985372329125661, 0.65531137154453, 0.352206562874891)"
"Scrambled","sub_11","ses_01",1,2,"S7flowersD.avi",163,182,220,"ANOVA_M_S",65,6,6,36,9,"c(2.09748378885607, 0.779244459247814, -0.231888270107044, -1.1101828416035, 0.937722529857773, 0.957432092772974, 0.38107559226213, -0.993639003431172, -0.875151170914208, -0.0795529917533953, 1.77800170561739, 1.04968954590169, -0.761439109313965, -0.389783177856545, -0.605015690954571, -0.377246480150393, -0.423510117714691, -0.911105180242849, -1.22213568047347)"
"Motion","sub_11","ses_01",2,1,"M12letterD.avi",31,41,160,"ANOVA_M_S",35,1,6,36,9,"c(0.283070694523436, -1.18404351065571, 0.214897859193808, -0.981007100393354, 1.34790094562293, -1.59084511373147, 0.664901905981508, -0.479863391852995, 0.890565810223437, 0.834421901088379)"
"Motion","sub_11","ses_01",2,1,"M12letterD.avi",31,41,160,"ANOVA_M_S",35,2,6,36,9,"c(-0.591912109267862, 1.28846623394197, -1.10683228687549, 0.334291752390739, 1.28215349611198, 0.535912078421236, -0.534774096797333, 0.286209002459014, -1.80466906405019, 0.311154993665928)"
"Motion","sub_11","ses_01",2,1,"M12letterD.avi",31,41,160,"ANOVA_M_S",35,3,6,36,9,"c(0.134016067725442, 0.23994240382014, -0.470107428730364, -0.0017210813521612, 2.02387538882411, 1.2457059137101, -0.365926115834671, -0.841665341811965, -1.35916916461357, -0.604950641737019)"
"Motion","sub_11","ses_01",2,1,"M12letterD.avi",31,41,160,"ANOVA_M_S",35,4,6,36,9,"c(-1.70182746142576, -0.955540131791211, 0.33817917925824, -0.00355981863953161, 2.00525566070631, 0.666501653102031, 0.484585174965264, -0.0555712466001107, -0.576765257266174, -0.201257752309062)"
"Motion","sub_11","ses_01",2,1,"M12letterD.avi",31,41,160,"ANOVA_M_S",35,5,6,36,9,"c(-1.4789173916698, 0.391776429094934, -0.101663535357966, 0.9098430715553, 1.78152343231933, -0.0418958175690694, 0.453105116641854, -1.01139635107467, -1.16189718742414, 0.259522233484195)"
"Motion","sub_11","ses_01",2,1,"M12letterD.avi",31,41,160,"ANOVA_M_S",65,1,6,36,9,"c(0.384731134754608, -0.736255065791783, -1.04399740432154, 0.623003588283495, -0.43113662484871, -0.732484514996692, -0.406213220692133, 0.55291282589371, 2.31557603431099, -0.526136752591964)"
"Motion","sub_11","ses_01",2,1,"M12letterD.avi",31,41,160,"ANOVA_M_S",65,2,6,36,9,"c(0.326752400751154, 0.276755511283365, 0.871903024906046, -0.838711703234607, 0.0942308181900155, -2.34988639895885, -0.321840902035769, 0.548097891953568, 1.16981715338087, 0.222882203764239)"
"Motion","sub_11","ses_01",2,1,"M12letterD.avi",31,41,160,"ANOVA_M_S",65,3,6,36,9,"c(0.896651375338946, -0.0272069693400865, 1.39037477013847, 0.0712202042420939, -1.13183312301628, 0.166283150354441, -0.120986725223995, 0.453060591869488, 0.433326635493733, -2.13088990985685)"
"Motion","sub_11","ses_01",2,1,"M12letterD.avi",31,41,160,"ANOVA_M_S",65,4,6,36,9,"c(0.177502549923903, 0.203567263246381, 0.784792610765714, -0.61945465760573, -0.593825965695461, -0.4185541331282, -0.4245689174805, 1.94748587046426, 0.669043224670707, -1.7259878451611)"
"Motion","sub_11","ses_01",2,1,"M12letterD.avi",31,41,160,"ANOVA_M_S",65,5,6,36,9,"c(-1.19177825712628, -0.752744177862935, -0.730752963981406, -1.32006985876202, 0.829792203204336, 0.834974376808086, -0.222008151289892, -0.0109734285657075, 1.19405749987895, 1.36950275769687)"
"Motion","sub_11","ses_01",2,1,"M12letterD.avi",31,41,160,"ANOVA_M_S",65,6,6,36,9,"c(-0.753799000571024, -0.44388811674273, 0.141069279151634, -0.975551042820084, 0.103268139977196, -1.82584485531101, 0.786056772774794, 0.961563401779227, 1.42900990412414, 0.578115517637877)"
"Motion","sub_11","ses_01",2,1,"M14nailD.avi",62,73,160,"ANOVA_M_S",35,1,6,36,9,"c(-0.973243618013722, -1.31333466694885, 0.823591200133933, 2.05323023244137, -0.450484245335462, -0.693740389776926, 0.354832263641986, 1.05858799615266, -0.610292590202313, -0.347812693191673, 0.0986665110989898)"
"Motion","sub_11","ses_01",2,1,"M14nailD.avi",62,73,160,"ANOVA_M_S",35,2,6,36,9,"c(-0.75147377516512, -2.10373647694392, -0.676927199732778, 1.03704540951622, 0.998050034882386, 0.137143953883771, -0.799166424262171, 0.207221597503733, 0.0845322766829635, 1.05364724800011, 0.813663355634821)"
"Motion","sub_11","ses_01",2,1,"M14nailD.avi",62,73,160,"ANOVA_M_S",35,3,6,36,9,"c(-0.122274182736373, -0.882866553376284, -1.10169886906122, 0.297334679412172, 0.343834920657469, -1.6823766744423, -0.643975724681609, 1.63748182602417, 0.655716413875113, 1.14029647579681, 0.358527688532084)"
"Motion","sub_11","ses_01",2,1,"M14nailD.avi",62,73,160,"ANOVA_M_S",35,4,6,36,9,"c(-1.32136859658717, -1.14737805357622, -0.56998898332269, 0.0376018104312589, -1.12862534045185, -0.00771164117312014, -0.183995259920292, 1.60685913292009, 1.17031203708247, 1.05450229031228, 0.489792604285238)"
"Motion","sub_11","ses_01",2,1,"M14nailD.avi",62,73,160,"ANOVA_M_S",35,5,6,36,9,"c(-2.04465125351156, 0.114166213132618, -1.64803640858684, -0.302943130082238, 0.418255452050849, 1.14240810016638, 0.0110423216753757, 0.895096046150002, 0.311580439137268, 0.62815202970338, 0.474930190164745)"
"Motion","sub_11","ses_01",2,1,"M14nailD.avi",62,73,160,"ANOVA_M_S",65,1,6,36,9,"c(-1.26002186979582, 0.135171344810195, 1.61290433414336, 0.270499224746422, 0.358626822342879, -2.03769132239036, 0.576682378832555, -0.449915556737564, 0.944604821634554, -0.0755027058744517, -0.0753574717117694)"
"Motion","sub_11","ses_01",2,1,"M14nailD.avi",62,73,160,"ANOVA_M_S",65,2,6,36,9,"c(0.371561096688522, 0.515839673048675, 1.39036380086789, 0.800848341403541, -0.691163473222562, -2.24965810688423, -0.0836336535191401, -0.287820816510874, -0.27220318789045, 1.02456562669963, -0.518699300681006)"
"Motion","sub_11","ses_01",2,1,"M14nailD.avi",62,73,160,"ANOVA_M_S",65,3,6,36,9,"c(-0.0690924923928398, -1.10188367559295, 1.46850989770166, 0.805701941532244, 0.974901664467743, -1.3626179812842, -0.11833585782647, 0.56564629359143, -0.712919614207577, -1.27966300305129, 0.829752827062223)"
"Motion","sub_11","ses_01",2,1,"M14nailD.avi",62,73,160,"ANOVA_M_S",65,4,6,36,9,"c(-0.803971452918387, -0.354796642503111, 1.76534812955943, 1.49066325483642, 0.517124888841307, -0.0296791408665252, -0.703276034420159, -0.388242426799133, -0.318055946148646, -1.63254131985374, 0.45742669027258)"
"Motion","sub_11","ses_01",2,1,"M14nailD.avi",62,73,160,"ANOVA_M_S",65,5,6,36,9,"c(-0.823103774746127, -1.35734599498272, -0.811066423289694, -1.10499169601906, 0.140694460688546, -0.256571970156068, 1.65644577868179, 0.375935909375568, 0.0375867663912307, 0.662476190615959, 1.47994075344059)"
"Motion","sub_11","ses_01",2,1,"M14nailD.avi",62,73,160,"ANOVA_M_S",65,6,6,36,9,"c(-0.6260370770557, -1.66771280043422, -1.45784235448329, 0.66457902639253, 1.49535524502612, 1.0463037207071, 0.519256419829804, -0.060973592888771, -0.285408307636718, -0.316169193209929, 0.688648913753047)"
"Motion","sub_11","ses_01",2,1,"M15juiceD.avi",89,104,160,"ANOVA_M_S",35,1,6,36,9,"c(0.0250330693569176, -0.405596234564017, 1.20034763456351, -2.2048563225249, 1.33984851528846, -0.116475426879031, -0.205336805783388, -0.563662534629912, 0.678179160209417, -0.572980340436904, 1.22926422977281, -0.934174049834239, -0.830382687075409, 0.143468404301603, 1.21732338823507)"
"Motion","sub_11","ses_01",2,1,"M15juiceD.avi",89,104,160,"ANOVA_M_S",35,2,6,36,9,"c(0.591695432987955, -1.33076433670446, 0.894892663832075, -0.263098168959422, 1.07214513197163, -1.15706881010022, 0.375717858811661, -0.507728649526472, -0.0808470867771167, -0.7199473179637, -0.259605871269621, -0.40755172691197, -1.23816508806408, 2.30218554692617, 0.728140421747584)"
"Motion","sub_11","ses_01",2,1,"M15juiceD.avi",89,104,160,"ANOVA_M_S",35,3,6,36,9,"c(0.118999172607587, -1.12900043395741, -0.887972533656522, -0.363548597602529, -0.804001959811692, 0.264158058509544, 0.906020427496339, -0.902530351721963, 0.48508766213502, 0.809424882127818, 0.166725446761859, 1.95400164106827, -1.88263760167292, 1.05555525359879, 0.209718934117815)"
"Motion","sub_11","ses_01",2,1,"M15juiceD.avi",89,104,160,"ANOVA_M_S",35,4,6,36,9,"c(0.0393846462231471, 0.903287184742224, -1.02902549103631, -1.55546852829166, -0.487568157491236, 0.222893026365912, 1.73717244834608, 0.14432450456711, 0.573417592042931, 0.666929085268418, 0.881446686437944, 0.611157993861777, -1.14250464492311, 0.197952902774644, -1.76339924888783)"
"Motion","sub_11","ses_01",2,1,"M15juiceD.avi",89,104,160,"ANOVA_M_S",35,5,6,36,9,"c(0.610035904541547, -0.221756709468329, -0.823471087180293, -1.55373166726644, 1.2974809170695, -0.309740906630284, -0.865291128488418, 0.967003249811773, 0.980520389857706, 1.33314097431363, -0.839030088083598, -1.20189437831827, 0.920376526205401, 0.64243840513012, -0.936080401494057)"
"Motion","sub_11","ses_01",2,1,"M15juiceD.avi",89,104,160,"ANOVA_M_S",65,1,6,36,9,"c(0.303444462746551, 0.28999019754828, -2.24393055952275, -0.138679503292017, -1.02193972145579, 0.669203430007482, 0.467049246361175, -0.00059386997456103, -0.465471884003489, 1.0892382390684, -0.318638370891417, 0.959295813420087, -1.53125182450747, 1.42013667875095, 0.522147665744573)"
"Motion","sub_11","ses_01",2,1,"M15juiceD.avi",89,104,160,"ANOVA_M_S",65,2,6,36,9,"c(0.060751130194508, 0.892324540052588, -0.0277915787853886, -1.64389138899517, -0.51827026027787, 0.31815540052581, 0.537370100159731, 0.752351502160259, -0.902804110717361, 0.381896393018337, 1.1112390952523, 1.99374202159544, -0.680471742745339, -1.29789638657449, -0.976704714863351)"
"Motion","sub_11","ses_01",2,1,"M15juiceD.avi",89,104,160,"ANOVA_M_S",65,3,6,36,9,"c(-0.648228747542365, -0.0768045016779532, -1.10632031681939, 0.595155689663113, -0.0994655041652707, 0.223201144247479, 0.858225631290502, -0.334109365728995, -1.62055947675034, -0.0188323318169897, 1.52701048001839, 2.12700844766703, -0.496645453122243, -1.14547620365581, 0.215840508392825)"
"Motion","sub_11","ses_01",2,1,"M15juiceD.avi",89,104,160,"ANOVA_M_S",65,4,6,36,9,"c(1.71027590264621, 0.00233723563138428, -0.997057670734206, 0.678347047995943, -1.50759699537124, 0.446255861431623, 0.295990399245016, 0.60046468365758, -0.896887781127332, -0.621533217320706, 0.476224756947426, 1.92656306848391, -0.574453427424498, -0.600327119715763, -0.938602744345332)"
"Motion","sub_11","ses_01",2,1,"M15juiceD.avi",89,104,160,"ANOVA_M_S",65,5,6,36,9,"c(-0.361348815241576, -0.373684266710468, 1.2517330982363, 2.27145552958625, -0.352049386384619, -1.29253354728517, -1.38768568510848, -1.51368623079675, -0.0185301946927173, 0.275474011102984, 0.0710230219180372, 0.44238519832696, -0.179183624637166, 0.617542634246689, 0.549088257439733)"
"Motion","sub_11","ses_01",2,1,"M15juiceD.avi",89,104,160,"ANOVA_M_S",65,6,6,36,9,"c(0.819497243571463, 0.997039118127949, 1.11937083918565, 1.23419082140957, -1.38804566990247, -2.05330543788742, 0.151315912829235, 0.360115883596056, -0.791376518966365, -0.874024529820661, -0.627730791473262, 0.661781170757718, 0.894635075612979, -0.0135091459680399, -0.48995397107234)"
"Motion","sub_11","ses_01",2,1,"M17pillowD.avi",125,135,160,"ANOVA_M_S",35,1,6,36,9,"c(1.281836726645, -0.190803194209452, -0.449884887117214, -0.410889966630261, -0.276673126785685, -0.787827296500892, -0.0369697957405712, 1.30396540681257, -1.70914473171338, 1.27639086523985)"
"Motion","sub_11","ses_01",2,1,"M17pillowD.avi",125,135,160,"ANOVA_M_S",35,2,6,36,9,"c(1.6067488213827, 0.227257984261805, 0.0244141359044927, -0.0918031659019652, 1.69693585157716, -0.929294512127043, -0.805962802358466, 0.185345126890411, -0.733697488106851, -1.17994395152219)"
"Motion","sub_11","ses_01",2,1,"M17pillowD.avi",125,135,160,"ANOVA_M_S",35,3,6,36,9,"c(0.649427661576519, -1.31899891986093, -1.14655098699572, -0.820098066345802, 1.28696901992259, -0.173584783683512, -0.52881532925444, 1.67026568268229, 0.0840064406737947, 0.297379281285215)"
"Motion","sub_11","ses_01",2,1,"M17pillowD.avi",125,135,160,"ANOVA_M_S",35,4,6,36,9,"c(0.441367342096094, -1.3115659417745, -1.3074295807325, -0.590276495183575, 0.0312204052590863, -1.03081301276622, 0.704591331093566, 1.30200788163557, 0.547592801535162, 1.21330526883734)"
"Motion","sub_11","ses_01",2,1,"M17pillowD.avi",125,135,160,"ANOVA_M_S",35,5,6,36,9,"c(0.233164576101845, -0.312649331506717, -1.4245704370513, -1.01961626594863, -0.00700895935145168, -0.612551717142663, 0.733927093892147, 0.745247453483337, -0.377312165396817, 2.04136975292024)"
"Motion","sub_11","ses_01",2,1,"M17pillowD.avi",125,135,160,"ANOVA_M_S",65,1,6,36,9,"c(-0.4113853586424, -0.942979956870982, -0.518638333940993, -1.11230026611686, 0.63373097956115, -1.00010478357198, 0.0230488369927095, 0.237060580561728, 1.86034932774545, 1.2312189742822)"
"Motion","sub_11","ses_01",2,1,"M17pillowD.avi",125,135,160,"ANOVA_M_S",65,2,6,36,9,"c(-1.27205138660473, -0.322948212082997, 1.35678745447651, 1.52226171840865, 0.682413017551649, -1.1696807586447, -0.873955119174363, -0.309729964608903, -0.2254868656851, 0.612390116363993)"
"Motion","sub_11","ses_01",2,1,"M17pillowD.avi",125,135,160,"ANOVA_M_S",65,3,6,36,9,"c(-0.882687323230495, -0.0784975799423936, 1.00186580866732, 1.46121807925366, 0.570602542598043, -0.0280352878467283, -1.81832885870303, -0.535482368806904, -0.589816001592252, 0.899160989602757)"
"Motion","sub_11","ses_01",2,1,"M17pillowD.avi",125,135,160,"ANOVA_M_S",65,4,6,36,9,"c(0.205176606666099, -0.794564226870187, 0.335501758731863, 1.00939049148142, 1.94280947720166, 0.426953776669991, -1.0393505389184, -1.31468340713886, -0.128421940041754, -0.642811997781832)"
"Motion","sub_11","ses_01",2,1,"M17pillowD.avi",125,135,160,"ANOVA_M_S",65,5,6,36,9,"c(1.92881807256353, 1.10141210642933, -0.0706602747547715, -0.746413287840628, -0.957592595661056, -1.21937795655057, -0.894486831812638, 0.400442512697191, 0.361749259256602, 0.0961089956730381)"
"Motion","sub_11","ses_01",2,1,"M17pillowD.avi",125,135,160,"ANOVA_M_S",65,6,6,36,9,"c(1.12215925186501, -0.503034410847138, -0.959581559958549, -0.0423675893641937, 0.531892009690562, 0.409701536002987, 1.47256910916332, 0.624606558664123, -1.44785562361307, -1.20808928160309)"
"Motion","sub_11","ses_01",2,1,"M21toastD.avi",138,160,160,"ANOVA_M_S",35,1,6,36,9,"c(-0.756985545758189, -0.738400409543402, -0.0518298878221666, -0.763426965390337, 0.268673815990924, 0.366822860938177, 0.36719549236283, 2.10771850087338, -0.919485850308451, 0.518270479946253, 1.27532245115455, -0.892363962248727, -1.58452088525594, 0.511211589704146, 1.35236658858497, -1.43608041335763, 0.660716996930376, 0.0590162563177799, 1.35733475174004, -1.37000031279885, 0.0553985462866609, -0.386954098346331)"
